No.,회계연도,소관명,(세입)예산현액(원),(세입)수납액(원),(세입)증감액(원),(세출)예산현액(원),(세출)지출액(원),(세출)증감액(원),다음년도이월액(원),불용액(원)
"530","2015","4·16세월호참사 특별조사위원회",0,0,0,"8,910,020,000","7,064,106,170","1,845,913,830","805,455,370","1,040,458,460"
"531","2015","감사원","354,000,000","346,035,080","-7,964,920","112,114,363,000","110,210,859,090","1,903,503,910","1,057,292,950","846,210,960"
"532","2015","경찰청","976,878,409,000","911,060,581,350","-65,817,827,650","9,468,738,427,340","9,034,378,037,290","434,360,390,050","28,706,801,850","405,653,588,200"
"533","2015","고용노동부","64,352,000,000","100,008,298,090","35,656,298,090","2,235,384,445,050","2,122,463,006,120","112,921,438,930","1,131,056,130","111,790,382,800"
"534","2015","공정거래위원회","656,555,000,000","332,976,612,600","-323,578,387,400","104,467,838,000","103,068,720,440","1,399,117,560","47,380,000","1,351,737,560"
"535","2015","관세청","36,672,000,000","48,045,218,940","11,373,218,940","511,546,419,000","495,813,525,930","15,732,893,070","5,312,622,880","10,420,270,190"
"536","2015","교육부","1,695,465,000,000","302,278,775,300","-1,393,186,224,700","52,625,421,493,780","50,899,638,799,520","1,725,782,694,260","82,640,349,160","1,643,142,345,100"
"537","2015","국가보훈처","2,915,000,000","9,117,045,410","6,202,045,410","4,471,650,439,430","4,455,633,953,790","16,016,485,640","5,300,305,850","10,716,179,790"
"538","2015","국가인권위원회","20,000,000","9,690,840","-10,309,160","27,253,420,000","26,445,838,150","807,581,850","149,000,000","658,581,850"
"539","2015","국가정보원","1,159,000,000","1,956,704,370","797,704,370","481,632,203,650","473,525,911,220","8,106,292,430",0,"8,106,292,430"
"540","2015","국무조정실 및 국무총리비서실",0,"39,423,790","39,423,790","530,977,182,120","525,176,011,640","5,801,170,480","139,895,500","5,661,274,980"
"541","2015","국민권익위원회","113,000,000","373,063,730","260,063,730","64,926,425,000","62,269,508,110","2,656,916,890",0,"2,656,916,890"
"542","2015","국민안전처","14,413,000,000","16,171,588,810","1,758,588,810","3,638,890,180,400","3,352,998,143,260","285,892,037,140","183,384,964,500","102,507,072,640"
"543","2015","국방부","1,381,846,000,000","1,244,496,412,950","-137,349,587,050","28,227,004,858,040","26,728,007,607,950","1,498,997,250,090","615,737,839,620","883,259,410,470"
"544","2015","국세청","1,015,342,000,000","951,385,684,930","-63,956,315,070","1,600,046,233,720","1,543,258,208,390","56,788,025,330","301,579,200","56,486,446,130"
"545","2015","국토교통부","18,042,503,000,000","18,162,017,186,230","119,514,186,230","43,397,782,183,410","41,792,966,585,660","1,604,815,597,750","673,714,698,740","931,100,899,010"
"546","2015","국회","1,836,000,000","2,047,885,870","211,885,870","538,101,550,380","517,953,772,970","20,147,777,410","2,000,426,170","18,147,351,240"
"547","2015","금융위원회","21,692,000,000","137,682,724,240","115,990,724,240","1,270,409,936,000","1,250,082,867,060","20,327,068,940","137,000,000","20,190,068,940"
"548","2015","기상청","3,512,000,000","6,780,737,210","3,268,737,210","393,634,508,660","375,416,085,870","18,218,422,790","12,124,818,650","6,093,604,140"
"549","2015","기획재정부","263,254,862,694,000","265,656,891,778,380","2,402,029,084,380","16,120,034,145,300","14,599,278,744,250","1,520,755,401,050","13,572,092,260","1,507,183,308,790"
"550","2015","농림축산식품부","12,606,113,000,000","12,338,099,167,140","-268,013,832,860","22,280,948,201,300","18,538,861,635,540","3,742,086,565,760","2,442,582,845,320","1,299,503,720,440"
"551","2015","농촌진흥청","384,671,000,000","396,518,761,300","11,847,761,300","1,388,609,943,050","1,260,887,153,050","127,722,790,000","32,781,974,310","94,940,815,690"
"552","2015","대법원","904,799,560,000","799,435,126,660","-105,364,433,340","1,632,853,992,270","1,615,977,915,450","16,876,076,820","3,106,941,560","13,769,135,260"
"553","2015","대통령경호실","70,000,000","94,366,060","24,366,060","80,105,747,000","75,767,755,100","4,337,991,900","75,600,000","4,262,391,900"
"554","2015","대통령비서실 및 국가안보실","75,000,000","351,139,780","276,139,780","88,687,925,000","85,644,802,900","3,043,122,100",0,"3,043,122,100"
"555","2015","문화재청","33,598,000,000","27,051,581,420","-6,546,418,580","627,887,335,540","608,028,526,120","19,858,809,420","8,661,307,260","11,197,502,160"
"556","2015","문화체육관광부","159,918,680,000","209,906,975,260","49,988,295,260","2,944,579,771,750","2,582,230,169,150","362,349,602,600","253,109,735,370","109,239,867,230"
"557","2015","미래창조과학부","8,632,717,497,000","8,326,364,896,560","-306,352,600,440","14,596,540,688,950","13,076,566,927,250","1,519,973,761,700","39,523,511,470","1,480,450,250,230"
"558","2015","민주평화통일자문회의","5,000,000","62,429,620","57,429,620","25,864,976,000","25,627,072,610","237,903,390",0,"237,903,390"
"559","2015","방송통신위원회","53,945,000,000","39,511,980,940","-14,433,019,060","55,606,600,000","54,830,147,790","776,452,210",0,"776,452,210"
"560","2015","방위사업청","210,740,000,000","172,626,375,530","-38,113,624,470","11,539,780,485,030","10,776,510,214,260","763,270,270,770","523,659,811,770","239,610,459,000"
"561","2015","법무부","1,937,052,000,000","1,665,776,224,960","-271,275,775,040","3,257,729,718,130","3,228,078,927,340","29,650,790,790","5,996,261,110","23,654,529,680"
"562","2015","법제처",0,"398,640,250","398,640,250","30,151,576,000","28,656,622,260","1,494,953,740",0,"1,494,953,740"
"563","2015","병무청","3,425,000,000","3,405,251,840","-19,748,160","200,056,488,000","191,880,226,080","8,176,261,920","225,000,000","7,951,261,920"
"564","2015","보건복지부","548,998,843,000","635,860,736,860","86,861,893,860","33,848,243,127,010","33,490,145,889,040","358,097,237,970","97,549,879,450","260,547,358,520"
"565","2015","산림청","862,315,802,000","927,014,953,880","64,699,151,880","2,721,783,805,580","2,649,003,880,100","72,779,925,480","24,981,652,850","47,798,272,630"
"566","2015","산업통상자원부","6,189,667,000,000","5,810,997,333,350","-378,669,666,650","9,483,667,151,870","8,789,872,485,160","693,794,666,710","20,411,417,850","673,383,248,860"
"567","2015","새만금개발청",0,"10,038,910","10,038,910","69,355,888,000","65,815,161,790","3,540,726,210","2,576,295,180","964,431,030"
"568","2015","식품의약품안전처","11,387,000,000","16,868,721,940","5,481,721,940","401,423,446,970","384,675,945,480","16,747,501,490","7,145,113,690","9,602,387,800"
"569","2015","여성가족부","8,464,000,000","5,250,193,780","-3,213,806,220","367,345,010,710","342,939,572,420","24,405,438,290","17,314,246,640","7,091,191,650"
"570","2015","외교부","197,843,000,000","236,907,703,680","39,064,703,680","2,064,918,555,760","2,004,203,093,070","60,715,462,690","9,041,887,520","51,673,575,170"
"571","2015","원자력안전위원회","5,396,000,000","8,958,647,480","3,562,647,480","101,583,870,260","100,757,638,920","826,231,340","46,688,630","779,542,710"
"572","2015","인사혁신처","5,322,000,000","6,302,063,560","980,063,560","3,266,532,520,700","3,221,875,965,950","44,656,554,750","35,467,413,880","9,189,140,870"
"573","2015","조달청","335,227,573,000","360,932,998,380","25,705,425,380","345,982,011,300","337,339,049,520","8,642,961,780","670,668,810","7,972,292,970"
"574","2015","중소기업청","68,933,000,000","76,868,754,410","7,935,754,410","3,220,636,450,000","3,215,867,033,280","4,769,416,720",0,"4,769,416,720"
"575","2015","중앙선거관리위원회","649,000,000","938,990,920","289,990,920","293,910,675,000","292,053,819,880","1,856,855,120",0,"1,856,855,120"
"576","2015","통계청","4,311,000,000","4,972,602,520","661,602,520","387,763,177,000","370,737,112,650","17,026,064,350",0,"17,026,064,350"
"577","2015","통일부","2,597,000,000","2,070,958,920","-526,041,080","351,859,392,380","301,396,664,350","50,462,728,030","2,195,794,190","48,266,933,840"
"578","2015","특허청","525,628,011,000","546,845,996,070","21,217,985,070","527,244,481,260","519,249,706,420","7,994,774,840",0,"7,994,774,840"
"579","2015","해양수산부","1,452,671,446,000","1,514,230,560,530","61,559,114,530","5,997,924,634,620","5,213,200,362,620","784,724,272,000","511,059,008,100","273,665,263,900"
"580","2015","행정자치부","53,321,000,000","79,540,187,260","26,219,187,260","36,684,074,499,720","36,561,909,437,870","122,165,061,850","77,856,279,350","44,308,782,500"
"581","2015","행정중심복합도시건설청","521,985,039,000","559,541,133,410","37,556,094,410","1,078,933,176,990","897,897,849,560","181,035,327,430","77,823,758,940","103,211,568,490"
"582","2015","헌법재판소","16,000,000","20,787,700","4,787,700","37,748,990,000","36,831,472,050","917,517,950",0,"917,517,950"
"583","2015","환경부","5,126,893,000,000","5,470,932,472,780","344,039,472,780","10,250,376,445,370","9,969,705,897,110","280,670,548,260","103,699,730,250","176,970,818,010"
"584","2014","감사원","317,000,000","355,451,800","38,451,800","109,232,226,500","107,434,402,220","1,797,824,280","340,645,000","1,457,179,280"
"585","2014","경찰청","917,930,276,000","837,910,766,860","-80,019,509,140","8,889,931,525,924","8,674,130,657,450","215,800,868,474","25,013,061,340","190,787,807,134"
"586","2014","고용노동부","58,443,000,000","99,618,755,130","41,175,755,130","2,185,571,830,850","2,070,830,722,740","114,741,108,110","1,414,915,050","113,326,193,060"
"587","2014","공정거래위원회","698,124,000,000","445,810,925,390","-252,313,074,610","84,584,693,000","83,327,815,390","1,256,877,610",0,"1,256,877,610"
"588","2014","관세청","26,881,000,000","39,852,575,040","12,971,575,040","491,930,182,000","450,442,704,550","41,487,477,450","30,159,997,000","11,327,480,450"
"589","2014","교육부","324,773,125,000","330,658,924,780","5,885,799,780","51,629,739,570,030","50,622,134,940,490","1,007,604,629,540","783,879,136,800","223,725,492,740"
"590","2014","국가보훈처","3,667,000,000","2,402,090,010","-1,264,909,990","4,314,768,062,660","4,302,872,835,620","11,895,227,040","857,768,430","11,037,458,610"
"591","2014","국가인권위원회","20,000,000","19,394,390","-605,610","24,730,427,000","24,243,505,060","486,921,940","227,000,000","259,921,940"
"592","2014","국가정보원","1,159,000,000","4,338,992,920","3,179,992,920","471,501,411,700","463,389,846,940","8,111,564,760","3,396,203,650","4,715,361,110"
"593","2014","국무조정실 및 국무총리비서실",0,"110,277,880","110,277,880","558,031,291,250","554,490,757,650","3,540,533,600","956,466,120","2,584,067,480"
"594","2014","국민권익위원회","7,012,000,000","6,834,276,520","-177,723,480","69,867,221,000","66,717,925,790","3,149,295,210",0,"3,149,295,210"
"595","2014","국민안전처","13,233,000,000","9,301,370,300","-3,931,629,700","418,407,875,296","231,104,548,920","187,303,326,376","168,192,445,400","19,110,880,976"
"596","2014","국방부","1,305,498,142,000","1,129,461,422,640","-176,036,719,360","26,773,844,239,580","25,566,025,631,390","1,207,818,608,190","449,587,516,040","758,231,092,150"
"597","2014","국세청","951,858,000,000","942,927,913,060","-8,930,086,940","1,558,868,755,100","1,499,680,312,040","59,188,443,060","11,810,107,720","47,378,335,340"
"598","2014","국토교통부","15,829,593,000,000","15,673,470,211,590","-156,122,788,410","37,681,238,777,500","35,220,742,747,680","2,460,496,029,820","682,410,914,410","1,778,085,115,410"
"599","2014","국회","1,506,000,000","1,860,769,040","354,769,040","507,514,896,080","490,407,667,840","17,107,228,240","3,988,879,380","13,118,348,860"
"600","2014","금융위원회","16,614,000,000","26,356,852,950","9,742,852,950","1,118,288,951,000","117,962,253,360","1,000,326,697,640","93,000,000","1,000,233,697,640"
"601","2014","기상청","3,467,000,000","8,112,527,580","4,645,527,580","357,401,556,210","341,014,395,400","16,387,160,810","7,945,475,660","8,441,685,150"
"602","2014","기획재정부","248,476,205,651,000","241,507,105,967,610","-6,969,099,683,390","14,199,724,278,180","7,796,694,426,830","6,403,029,851,350","5,216,734,300","6,397,813,117,050"
"603","2014","농림축산식품부","13,900,951,000,000","11,917,585,029,510","-1,983,365,970,490","21,385,107,034,850","16,019,797,183,170","5,365,309,851,680","3,197,555,639,300","2,167,754,212,380"
"604","2014","농촌진흥청","410,190,000,000","344,376,132,430","-65,813,867,570","1,378,773,456,980","1,202,226,760,900","176,546,696,080","149,990,953,050","26,555,743,030"
"605","2014","대법원","862,556,000,000","703,713,997,000","-158,842,003,000","1,577,155,439,080","1,503,864,333,140","73,291,105,940","12,651,945,270","60,639,160,670"
"606","2014","대통령경호실","67,000,000","288,312,870","221,312,870","84,296,355,000","77,811,090,890","6,485,264,110",0,"6,485,264,110"
"607","2014","대통령비서실 및 국가안보실","72,050,000","600,696,300","528,646,300","85,172,910,000","78,109,485,880","7,063,424,120",0,"7,063,424,120"
"608","2014","문화재청","31,100,732,000","26,652,131,990","-4,448,600,010","557,433,725,400","539,487,816,380","17,945,909,020","7,247,981,540","10,697,927,480"
"609","2014","문화체육관광부","234,391,000,000","268,631,948,410","34,240,948,410","2,682,267,052,480","2,365,691,485,800","316,575,566,680","217,713,780,750","98,861,785,930"
"610","2014","미래창조과학부","8,042,003,201,000","8,174,075,656,920","132,072,455,920","13,705,303,337,230","12,620,974,557,570","1,084,328,779,660","28,081,210,950","1,056,247,568,710"
"611","2014","민주평화통일자문회의","4,000,000","38,590,690","34,590,690","23,882,911,000","23,555,454,810","327,456,190",0,"327,456,190"
"612","2014","방송통신위원회","42,747,000,000","198,689,612,230","155,942,612,230","50,698,764,000","48,981,469,370","1,717,294,630",0,"1,717,294,630"
"613","2014","방위사업청","102,963,730,000","117,953,764,220","14,990,034,220","10,804,766,051,040","10,112,778,309,610","691,987,741,430","526,228,888,030","165,758,853,400"
"614","2014","법무부","1,993,292,000,000","1,691,097,520,950","-302,194,479,050","3,124,741,256,420","3,082,174,458,650","42,566,797,770","9,160,300,130","33,406,497,640"
"615","2014","법제처",0,"63,648,330","63,648,330","29,069,819,000","28,069,706,220","1,000,112,780",0,"1,000,112,780"
"616","2014","병무청","165,000,000","186,553,110","21,553,110","187,493,240,000","184,106,084,060","3,387,155,940",0,"3,387,155,940"
"617","2014","보건복지부","572,235,419,000","530,369,907,170","-41,865,511,830","29,846,957,061,720","29,529,188,439,550","317,768,622,170","52,514,277,990","265,254,344,180"
"618","2014","산림청","792,341,000,000","795,863,926,230","3,522,926,230","2,457,191,996,010","2,370,946,834,860","86,245,161,150","38,600,555,580","47,644,605,570"
"619","2014","산업통상자원부","5,780,920,000,000","4,767,809,756,110","-1,013,110,243,890","9,207,864,712,230","7,490,590,908,360","1,717,273,803,870","110,815,899,870","1,606,457,904,000"
"620","2014","새만금개발청",0,"3,766,400","3,766,400","20,098,244,990","18,111,852,450","1,986,392,540","1,074,412,000","911,980,540"
"621","2014","소방방재청","1,671,000,000","2,618,250,550","947,250,550","856,404,526,500","856,398,961,500","5,565,000",0,"5,565,000"
"622","2014","식품의약품안전처","10,267,000,000","15,510,237,180","5,243,237,180","349,976,891,780","336,685,005,210","13,291,886,570","4,965,574,970","8,326,311,600"
"623","2014","안전행정부","3,000,000","30,065,350,880","30,062,350,880","36,170,430,616,240","36,170,385,920,550","44,695,690",0,"44,695,690"
"624","2014","여성가족부","10,158,000,000","10,194,616,320","36,616,320","335,625,241,090","320,778,204,320","14,847,036,770","10,518,379,710","4,328,657,060"
"625","2014","외교부","181,222,000,000","238,174,911,840","56,952,911,840","2,006,894,785,290","1,893,533,705,220","113,361,080,070","7,008,734,760","106,352,345,310"
"626","2014","원자력안전위원회","555,000,000","6,607,030,470","6,052,030,470","97,665,950,880","97,139,085,200","526,865,680","129,026,260","397,839,420"
"627","2014","인사혁신처","71,184,000","267,054,000","195,870,000","48,838,294,790","30,736,958,060","18,101,336,730","11,755,544,700","6,345,792,030"
"628","2014","조달청","474,850,000,000","308,074,261,820","-166,775,738,180","487,969,955,420","259,295,615,170","228,674,340,250","10,754,438,300","217,919,901,950"
"629","2014","중소기업청","90,303,000,000","100,982,539,530","10,679,539,530","2,957,401,438,000","2,920,629,371,190","36,772,066,810",0,"36,772,066,810"
"630","2014","중앙선거관리위원회","1,250,000,000","2,020,130,830","770,130,830","348,637,761,500","343,660,227,160","4,977,534,340","781,600,000","4,195,934,340"
"631","2014","통계청","2,798,000,000","3,250,478,230","452,478,230","274,808,441,000","266,571,670,240","8,236,770,760",0,"8,236,770,760"
"632","2014","통일부","2,065,000,000","3,495,223,290","1,430,223,290","339,910,967,000","302,579,342,470","37,331,624,530","886,104,380","36,445,520,150"
"633","2014","특허청","461,300,198,000","491,074,104,920","29,773,906,920","462,320,852,000","456,473,394,320","5,847,457,680","1,463,995,260","4,383,462,420"
"634","2014","해양경찰청",0,"4,129,249,880","4,129,249,880","996,700,199,860","996,700,199,860",0,0,0
"635","2014","해양수산부","1,413,329,343,000","1,403,194,383,140","-10,134,959,860","5,373,421,308,540","4,738,072,062,900","635,349,245,640","435,096,007,620","200,253,238,020"
"636","2014","행정자치부","63,986,816,000","35,788,489,140","-28,198,326,860","6,203,786,683,920","5,363,195,402,420","840,591,281,500","798,675,339,720","41,915,941,780"
"637","2014","행정중심복합도시건설청","698,661,438,000","689,447,988,640","-9,213,449,360","1,474,961,831,090","1,292,882,913,330","182,078,917,760","35,335,137,990","146,743,779,770"
"638","2014","헌법재판소","448,000,000","108,435,230","-339,564,770","39,023,340,000","37,821,925,860","1,201,414,140","20,105,000","1,181,309,140"
"639","2014","환경부","4,877,225,139,000","4,789,319,965,100","-87,905,173,900","9,514,291,402,420","8,847,676,934,130","666,614,468,290","144,828,445,370","521,786,022,920"
"640","2013","감사원","762,200,000","884,610,940","122,410,940","107,050,696,840","101,800,934,800","5,249,762,040","2,055,575,500","3,194,186,540"
"641","2013","경찰청","1,233,846,000,000","763,817,279,880","-470,028,720,120","8,442,500,743,510","8,300,672,749,070","141,827,994,440","6,799,113,940","135,028,880,500"
"642","2013","고용노동부","54,131,000,000","94,067,610,750","39,936,610,750","2,092,754,017,440","1,893,650,382,270","199,103,635,170","46,724,552,850","152,379,082,320"
"643","2013","공정거래위원회","604,852,000,000","335,665,333,300","-269,186,666,700","93,340,378,000","89,093,571,980","4,246,806,020","19,371,000","4,227,435,020"
"644","2013","관세청","27,107,000,000","40,522,922,880","13,415,922,880","455,524,044,000","436,941,187,060","18,582,856,940","9,375,526,000","9,207,330,940"
"645","2013","교육과학기술부","162,588,309,800","166,646,726,050","4,058,416,250","16,178,685,876,400","16,178,685,876,400",0,0,0
"646","2013","교육부","433,274,342,050","215,599,810,420","-217,674,531,630","35,299,223,965,920","33,551,576,164,150","1,747,647,801,770","774,216,158,030","973,431,643,740"
"647","2013","국가과학기술위원회",0,"365,230","365,230","13,461,224,860","13,461,224,860",0,0,0
"648","2013","국가보훈처","5,502,000,000","3,029,397,890","-2,472,602,110","4,175,871,205,890","4,133,306,442,680","42,564,763,210","896,104,660","41,668,658,550"
"649","2013","국가인권위원회","20,000,000","2,548,760","-17,451,240","24,231,696,450","23,352,664,370","879,032,080","170,000,000","709,032,080"
"650","2013","국가정보원","1,161,730,000","1,554,247,410","392,517,410","469,446,853,000","456,629,333,280","12,817,519,720","301,411,700","12,516,108,020"
"651","2013","국무조정실 및 국무총리비서실",0,"380,585,900","380,585,900","550,132,088,280","530,682,647,380","19,449,440,900","2,961,763,250","16,487,677,650"
"652","2013","국민권익위원회","115,000,000","764,885,930","649,885,930","68,697,664,000","64,627,614,150","4,070,049,850",0,"4,070,049,850"
"653","2013","국방부","1,125,241,000,000","877,194,312,490","-248,046,687,510","26,068,233,914,700","24,688,907,277,900","1,379,326,636,800","553,236,634,580","826,090,002,220"
"654","2013","국세청","859,001,000,000","831,588,562,910","-27,412,437,090","1,520,243,092,800","1,407,205,858,920","113,037,233,880","57,211,482,100","55,825,751,780"
"655","2013","국토교통부","15,625,025,000,000","9,885,830,765,370","-5,739,194,234,630","27,281,558,707,690","23,564,517,135,470","3,717,041,572,220","514,142,990,500","3,202,898,581,720"
"656","2013","국토해양부",0,"6,341,236,010,020","6,341,236,010,020","11,929,020,258,240","11,929,019,053,880","1,204,360",0,"1,204,360"
"657","2013","국회","1,139,000,000","2,305,466,590","1,166,466,590","527,874,163,410","515,715,641,920","12,158,521,490","3,309,084,080","8,849,437,410"
"658","2013","금융위원회","14,833,793,000","24,041,054,690","9,207,261,690","420,457,151,000","415,168,649,810","5,288,501,190","19,000,000","5,269,501,190"
"659","2013","기상청","6,887,605,000","15,736,410,110","8,848,805,110","333,733,548,650","312,365,142,910","21,368,405,740","8,360,556,210","13,007,849,530"
"660","2013","기획재정부","242,315,003,399,000","235,324,827,996,020","-6,990,175,402,980","14,054,381,464,100","11,180,513,736,240","2,873,867,727,860","3,256,217,180","2,870,611,510,680"
"661","2013","농림수산식품부","-2,515,590,000","2,128,286,042,080","2,130,801,632,080","3,180,647,249,060","3,180,632,794,860","14,454,200",0,"14,454,200"
"662","2013","농림축산식품부","13,387,489,141,000","9,366,690,689,940","-4,020,798,451,060","19,285,544,143,770","12,547,597,067,630","6,737,947,076,140","2,712,722,739,850","4,025,224,336,290"
"663","2013","농촌진흥청","613,348,000,000","520,078,206,690","-93,269,793,310","1,306,026,491,240","1,129,692,380,390","176,334,110,850","155,182,253,980","21,151,856,870"
"664","2013","대법원","778,770,000,000","602,237,618,720","-176,532,381,280","1,508,868,392,110","1,416,624,142,960","92,244,249,150","15,734,842,080","76,509,407,070"
"665","2013","대통령경호실","54,000,000","227,322,230","173,322,230","62,055,031,360","56,553,060,580","5,501,970,780","276,000,000","5,225,970,780"
"666","2013","대통령비서실 및 국가안보실","71,050,000","38,962,420","-32,087,580","65,192,072,750","57,634,876,730","7,557,196,020",0,"7,557,196,020"
"667","2013","대통령실",0,"74,875,380","74,875,380","34,861,325,890","34,861,325,890",0,0,0
"668","2013","문화재청","26,981,000,000","22,261,932,960","-4,719,067,040","549,567,432,140","521,170,786,870","28,396,645,270","3,324,251,400","25,072,393,870"
"669","2013","문화체육관광부","189,644,000,000","191,096,169,660","1,452,169,660","2,622,294,692,000","2,316,022,745,780","306,271,946,220","175,802,256,480","130,469,689,740"
"670","2013","미래창조과학부","6,420,617,082,150","7,261,705,951,540","841,088,869,390","10,182,622,830,830","9,700,425,087,440","482,197,743,390","54,278,972,230","427,918,771,160"
"671","2013","민주평화통일자문회의","4,779,000","25,826,110","21,047,110","25,034,506,000","24,119,421,660","915,084,340",0,"915,084,340"
"672","2013","방송통신위원회","98,890,481,000","155,066,700,170","56,176,219,170","113,252,907,920","110,988,583,310","2,264,324,610",0,"2,264,324,610"
"673","2013","방위사업청","121,197,000,000","212,734,459,340","91,537,459,340","10,920,945,615,880","9,973,997,829,190","946,947,786,690","279,993,269,040","666,954,517,650"
"674","2013","법무부","2,026,824,000,000","1,606,807,622,790","-420,016,377,210","2,883,895,991,290","2,774,440,075,750","109,455,915,540","42,905,811,420","66,550,104,120"
"675","2013","법제처",0,"67,703,260","67,703,260","27,738,830,000","26,213,201,170","1,525,628,830",0,"1,525,628,830"
"676","2013","병무청","277,000,000","272,373,160","-4,626,840","180,982,712,000","174,895,116,870","6,087,595,130",0,"6,087,595,130"
"677","2013","보건복지부","632,960,349,000","417,169,199,800","-215,791,149,200","26,873,296,265,870","26,592,433,969,490","280,862,296,380","41,602,380,720","239,259,915,660"
"678","2013","산림청","809,486,000,000","758,257,657,720","-51,228,342,280","2,429,003,485,660","2,315,550,359,440","113,453,126,220","48,162,067,010","65,291,059,210"
"679","2013","산업통상자원부","6,294,497,567,000","4,775,471,742,180","-1,519,025,824,820","8,693,997,333,240","7,299,989,004,600","1,394,008,328,640","233,419,148,230","1,160,589,180,410"
"680","2013","새만금개발청",0,0,0,"6,951,000,000","5,354,573,480","1,596,426,520","789,097,990","807,328,530"
"681","2013","소방방재청","15,567,000,000","11,107,462,690","-4,459,537,310","1,083,182,426,430","955,982,936,570","127,199,489,860","85,416,947,670","41,782,542,190"
"682","2013","식품의약품안전처","8,615,000,000","12,806,370,120","4,191,370,120","254,829,983,820","238,103,938,910","16,726,044,910","3,624,499,780","13,101,545,130"
"683","2013","식품의약품안전청",0,"1,708,198,440","1,708,198,440","73,000,665,750","73,000,665,750",0,0,0
"684","2013","안전행정부","39,899,665,000","30,744,962,950","-9,154,702,050","32,491,834,298,610","31,106,100,333,830","1,385,733,964,780","794,169,594,990","591,564,369,790"
"685","2013","여성가족부","8,149,000,000","4,556,338,900","-3,592,661,100","311,668,270,490","289,866,454,250","21,801,816,240","7,682,266,090","14,119,550,150"
"686","2013","외교부","140,100,000,000","168,060,541,480","27,960,541,480","1,505,098,897,050","1,376,503,690,890","128,595,206,160","1,488,710,290","127,106,495,870"
"687","2013","외교통상부",0,"17,298,371,130","17,298,371,130","483,876,324,050","483,876,324,050",0,0,0
"688","2013","원자력안전위원회","195,000,000","1,296,433,590","1,101,433,590","91,858,422,000","88,801,385,130","3,057,036,870","96,577,880","2,960,458,990"
"689","2013","조달청","513,998,000,000","333,048,211,760","-180,949,788,240","536,799,177,440","315,512,148,550","221,287,028,890","13,119,955,420","208,167,073,470"
"690","2013","중소기업청","43,742,000,000","62,791,455,160","19,049,455,160","3,135,986,673,470","3,073,770,784,110","62,215,889,360",0,"62,215,889,360"
"691","2013","중앙선거관리위원회","4,705,000,000","3,754,194,250","-950,805,750","362,817,909,670","359,838,262,380","2,979,647,290","1,173,902,500","1,805,744,790"
"692","2013","지식경제부","1,457,843,892,000","2,665,395,489,950","1,207,551,597,950","3,198,321,676,450","3,198,321,676,450",0,0,0
"693","2013","통계청","3,202,080,000","3,119,836,840","-82,243,160","238,182,900,000","229,254,626,020","8,928,273,980","95,744,000","8,832,529,980"
"694","2013","통일부","589,000,000","2,103,783,450","1,514,783,450","422,181,561,000","303,882,965,930","118,298,595,070",0,"118,298,595,070"
"695","2013","특임장관실",0,"1,263,970","1,263,970","1,611,220,110","1,611,220,110",0,0,0
"696","2013","특허청","432,735,927,000","465,169,040,920","32,433,113,920","435,234,647,630","428,301,633,470","6,933,014,160","1,020,654,000","5,912,360,160"
"697","2013","해양경찰청","3,831,000,000","3,478,111,780","-352,888,220","1,135,309,019,490","1,085,847,738,480","49,461,281,010","18,916,829,590","30,544,451,420"
"698","2013","해양수산부","1,624,346,500,000","917,526,520,210","-706,819,979,790","3,956,953,685,590","3,000,737,918,280","956,215,767,310","307,459,294,880","648,756,472,430"
"699","2013","행정안전부","13,446,000,000","11,695,466,220","-1,750,533,780","9,993,625,894,360","9,993,623,073,610","2,820,750",0,"2,820,750"
"700","2013","행정중심복합도시건설청","842,449,951,000","807,639,740,470","-34,810,210,530","1,674,747,467,170","1,453,376,539,460","221,370,927,710","97,106,955,090","124,263,972,620"
"701","2013","헌법재판소",0,"11,295,340","11,295,340","35,383,727,000","34,516,810,630","866,916,370",0,"866,916,370"
"702","2013","환경부","4,825,012,557,000","4,405,082,189,380","-419,930,367,620","9,282,071,153,780","8,267,144,621,170","1,014,926,532,610","149,707,124,420","865,219,408,190"
"703","2012","감사원","332,949,000","456,325,110","123,376,110","104,559,097,000","100,076,082,290","4,483,014,710","547,968,840","3,935,045,870"
"704","2012","경찰청","998,077,000,000","680,608,549,320","-317,468,450,680","8,284,798,701,700","8,079,070,957,280","205,727,744,420","111,992,365,510","93,735,378,910"
"705","2012","고용노동부","41,246,000,000","77,717,852,890","36,471,852,890","1,734,817,833,300","1,546,616,511,490","188,201,321,810","3,296,987,440","184,904,334,370"
"706","2012","공정거래위원회","405,068,000,000","916,195,204,400","511,127,204,400","87,443,736,000","85,822,599,580","1,621,136,420","30,000,000","1,591,136,420"
"707","2012","관세청","24,329,000,000","28,780,047,950","4,451,047,950","430,497,960,270","425,737,043,130","4,760,917,140","880,539,000","3,880,378,140"
"708","2012","교육과학기술부","635,101,948,110","419,205,176,950","-215,896,771,160","49,698,020,685,805","49,334,855,592,610","363,165,093,195","119,517,337,640","243,647,755,555"
"709","2012","국가과학기술위원회",0,"324,706,340","324,706,340","58,973,212,000","58,703,286,160","269,925,840",0,"269,925,840"
"710","2012","국가보훈처","2,537,000,000","2,218,460,590","-318,539,410","3,900,234,175,840","3,880,478,199,960","19,755,975,880","7,809,063,890","11,946,911,990"
